Classroom,ID,Maze Source,Name,Type,Description,Size,Solved by,Created at,Updated at,Gem,Heart,Enemy,Obstacle,Action,Condition,Selection,Repetition,Solution,Life,Steps,Solving Time,Time user enters maze,Time script button is clicked,Time execute button is clicked,Time maze is solved,Time maze is published,Maze Solution
T1,2080,707,Conditions_Lesson 4,tutorial,,4x9,375,2023-08-21T01:14:31.000,2023-08-21T01:14:31.000,3,0,1,17,3,3,2,1,9,270,10,101.3290024,21/08/2023 9:13,21/08/2023 9:13,21/08/2023 9:14,21/08/2023 9:15,,"while (NotReachDest)
{
    if (Dir == ""Forward"")
    {
        moveForward
    }
    else
    {
        if (Dir == ""Right"")
        {
            turnRight
        }
        else
        {
            turnLeft
        }
    }
}"
T1,1979,689,Commands_Lesson 3,tutorial,,7x7,373,2023-08-21T01:05:13.000,2023-08-21T01:05:13.000,0,0,0,33,7,8,4,4,23,300,12,431.4961853,21/08/2023 8:58,21/08/2023 9:04,21/08/2023 9:05,21/08/2023 9:05,,"if (NotReachDest)
{
    repeatCount = 1;
    while (repeatCount < 5)
    {
        repeatCount add 1
        moveForward
    }
    turnRight
    if (NotReachDest)
    {
        repeatCount = 1;
        while (repeatCount < 5)
        {
            repeatCount add 1
            moveForward
        }
    }
    turnRight
    if (NotReachDest)
    {
        repeatCount = 1;
        while (repeatCount < 3)
        {
            repeatCount add 1
            moveForward
        }
    }
    turnRight
    if (NotReachDest)
    {
        repeatCount = 1;
        while (repeatCount < 3)
        {
            repeatCount add 1
            moveForward
        }
    }
}"
T1,2095,690,Commands_Lesson 4,tutorial,,7x7,373,2023-08-21T01:15:27.000,2023-08-21T01:15:27.000,1,0,1,32,6,4,1,3,14,300,6,607.5366821,21/08/2023 9:05,21/08/2023 9:06,21/08/2023 9:15,21/08/2023 9:15,,"if (NotReachDest)
{
    moveForward
    repeatCount = 1;
    while (repeatCount < 2)
    {
        repeatCount add 1
        moveForward
    }
    turnRight
    repeatCount = 1;
    while (repeatCount < 3)
    {
        repeatCount add 1
        moveForward
    }
    turnRight
    repeatCount = 1;
    while (repeatCount < 3)
    {
        repeatCount add 1
        moveForward
    }
}"
T1,2141,691,Commands_Lesson 5,tutorial,,9x6,373,2023-08-21T01:20:32.000,2023-08-21T01:20:32.000,0,0,1,31,7,3,2,1,13,280,5,299.901001,21/08/2023 9:16,21/08/2023 9:16,21/08/2023 9:20,21/08/2023 9:21,,"if (NotReachDest)
{
    moveForward
    turnRight
}
while (Dir == ""Forward"")
{
    moveForward
}
attack
if (NotReachDest)
{
    moveForward
    moveForward
    moveForward
}"
T1,2013,700,For Loops_Lesson 5,tutorial,,5x11,403,2023-08-21T01:07:55.000,2023-08-21T01:07:55.000,2,0,1,38,19,0,0,0,19,240,10,211.4609985,21/08/2023 9:04,21/08/2023 9:05,21/08/2023 9:08,21/08/2023 9:08,,"moveForward
turnRight
moveForward
turnLeft
moveForward
turnRight
moveForward
turnLeft
attack
moveForward
moveForward
turnLeft
moveForward
turnRight
moveForward
turnLeft
moveForward
turnRight
moveForward"
T1,2067,702,For Loops_Lesson 7,tutorial,,7x7,403,2023-08-21T01:13:22.000,2023-08-21T01:13:22.000,2,3,2,20,20,0,0,0,20,390,14,321.3859863,21/08/2023 9:08,21/08/2023 9:09,21/08/2023 9:13,21/08/2023 9:13,,"moveForward
moveForward
turnBack
moveForward
moveForward
moveForward
moveForward
turnBack
moveForward
moveForward
turnRight
attack
moveForward
moveForward
turnBack
moveForward
moveForward
attack
moveForward
moveForward"
T1,2079,704,Conditions_Lesson 1,tutorial,,5x5,403,2023-08-21T01:14:28.000,2023-08-21T01:14:28.000,0,0,1,10,7,0,0,0,7,300,6,41.9280014,21/08/2023 9:14,21/08/2023 9:14,21/08/2023 9:14,21/08/2023 9:14,,"moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward"
T1,2085,706,Conditions_Lesson 3,tutorial,,3x7,403,2023-08-21T01:15:07.000,2023-08-21T01:15:07.000,0,0,1,6,5,0,0,0,5,240,4,32.92200089,21/08/2023 9:15,21/08/2023 9:15,21/08/2023 9:15,21/08/2023 9:15,,"moveForward
attack
moveForward
moveForward
moveForward"
T1,2004,700,For Loops_Lesson 5,tutorial,,5x11,449,2023-08-21T01:06:50.000,2023-08-21T01:06:50.000,2,0,1,38,23,0,0,0,23,240,10,200.048996,21/08/2023 9:04,21/08/2023 9:04,21/08/2023 9:07,21/08/2023 9:07,,"moveForward
turnRight
moveForward
turnLeft
moveForward
moveForward
turnRight
moveForward
turnLeft
attack
moveForward
moveForward
turnLeft
moveForward
turnRight
moveForward
moveForward
turnLeft
moveForward
moveForward
turnRight
moveForward
moveForward"
T1,2040,702,For Loops_Lesson 7,tutorial,,7x7,449,2023-08-21T01:10:52.000,2023-08-21T01:10:52.000,2,3,2,20,20,0,0,0,20,230,12,237.4450073,21/08/2023 9:07,21/08/2023 9:08,21/08/2023 9:11,21/08/2023 9:11,,"turnRight
attack
moveForward
moveForward
turnBack
moveForward
moveForward
turnRight
moveForward
turnBack
moveForward
moveForward
moveForward
turnBack
moveForward
moveForward
turnLeft
attack
moveForward
moveForward"
T1,2047,704,Conditions_Lesson 1,tutorial,,5x5,449,2023-08-21T01:11:32.000,2023-08-21T01:11:32.000,0,0,1,10,7,0,0,0,7,300,6,34.65800095,21/08/2023 9:11,21/08/2023 9:11,21/08/2023 9:11,21/08/2023 9:12,,"moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward"
T1,2057,706,Conditions_Lesson 3,tutorial,,3x7,449,2023-08-21T01:12:14.000,2023-08-21T01:12:14.000,0,0,1,6,5,0,0,0,5,240,4,34.82500076,21/08/2023 9:12,21/08/2023 9:12,21/08/2023 9:12,21/08/2023 9:12,,"moveForward
attack
moveForward
moveForward
moveForward"
T1,2071,707,Conditions_Lesson 4,tutorial,,4x9,449,2023-08-21T01:13:44.000,2023-08-21T01:13:44.000,3,0,1,17,21,0,0,0,21,270,10,85.08799744,21/08/2023 9:12,21/08/2023 9:12,21/08/2023 9:14,21/08/2023 9:14,,"moveForward
turnRight
moveForward
turnLeft
moveForward
turnRight
moveForward
turnLeft
moveForward
moveForward
moveForward
turnLeft
moveForward
moveForward
turnRight
moveForward
moveForward
turnLeft
moveForward
turnRight
moveForward"
T1,2159,710,Conditions_Lesson 7,tutorial,,13x5,449,2023-08-21T01:22:27.000,2023-08-21T01:22:27.000,8,2,2,43,50,0,0,0,50,320,32,517.1630249,21/08/2023 9:14,21/08/2023 9:14,21/08/2023 9:22,21/08/2023 9:22,,"moveForward
moveForward
turnBack
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
turnLeft
moveForward
turnBack
moveForward
moveForward
turnBack
moveForward
turnLeft
moveForward
moveForward
turnLeft
moveForward
turnBack
moveForward
moveForward
turnBack
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
turnLeft
moveForward
turnBack
moveForward
moveForward
moveForward
turnBack
moveForward
turnLeft
moveForward
moveForward
turnRight
moveForward
turnBack
moveForward
moveForward
moveForward"
,,,,,,,,,,,,,,,,,,,,,,,,,,,
T1,1988,700,For Loops_Lesson 5,tutorial,,5x11,383,2023-08-21T01:05:37.000,2023-08-21T01:05:37.000,2,0,1,38,19,1,1,0,21,240,10,402.933197,21/08/2023 8:59,21/08/2023 8:59,21/08/2023 9:05,21/08/2023 9:06,,"moveForward
turnRight
moveForward
turnLeft
moveForward
turnRight
moveForward
turnLeft
if (Enemy In Front)
{
    attack
}
moveForward
moveForward
turnLeft
moveForward
turnRight
moveForward
turnLeft
moveForward
turnRight
moveForward"
T1,2020,702,For Loops_Lesson 7,tutorial,,7x7,383,2023-08-21T01:08:39.000,2023-08-21T01:08:39.000,2,3,2,20,9,4,1,3,17,320,10,155.9062042,21/08/2023 9:06,21/08/2023 9:06,21/08/2023 9:08,21/08/2023 9:09,,"repeatCount = 1;
while (repeatCount < 3)
{
    repeatCount add 1
    moveForward
}
turnBack
repeatCount = 1;
while (repeatCount < 5)
{
    repeatCount add 1
    moveForward
}
turnBack
repeatCount = 1;
while (repeatCount < 3)
{
    repeatCount add 1
    moveForward
}
turnLeft
if (Enemy In Front)
{
    attack
}
moveForward
moveForward"
T1,2041,704,Conditions_Lesson 1,tutorial,,5x5,383,2023-08-21T01:11:12.000,2023-08-21T01:11:12.000,0,0,1,10,2,2,1,1,6,300,6,144.8834076,21/08/2023 9:09,21/08/2023 9:09,21/08/2023 9:11,21/08/2023 9:11,,"while (NotReachDest)
{
    if (Dir == ""Right"")
    {
        turnRight
    }
    moveForward
}"
T1,2060,706,Conditions_Lesson 3,tutorial,,3x7,383,2023-08-21T01:12:43.000,2023-08-21T01:12:43.000,0,0,1,6,2,2,1,1,6,240,4,68.08249664,21/08/2023 9:12,21/08/2023 9:12,21/08/2023 9:13,21/08/2023 9:13,,"while (NotReachDest)
{
    if (Enemy In Front)
    {
        attack
    }
    moveForward
}"
T1,2075,707,Conditions_Lesson 4,tutorial,,4x9,383,2023-08-21T01:14:17.000,2023-08-21T01:14:17.000,3,0,1,17,3,2,1,1,7,270,10,84.97709656,21/08/2023 9:13,21/08/2023 9:13,21/08/2023 9:14,21/08/2023 9:14,,"while (NotReachDest)
{
    if (Dir == ""Right"")
    {
        turnRight
    }
    else
    {
        turnLeft
    }
    moveForward
}"
T1,2075,707,Conditions_Lesson 4,tutorial,,4x9,383,2023-08-21T01:14:17.000,2023-08-21T01:14:17.000,3,0,1,17,3,2,1,1,7,270,10,84.97709656,21/08/2023 9:13,21/08/2023 9:13,21/08/2023 9:14,21/08/2023 9:14,,"while (NotReachDest)
{
    if (Dir == ""Right"")
    {
        turnRight
    }
    else
    {
        turnLeft
    }
    moveForward
}"
T1,2043,691,Commands_Lesson 5,tutorial,,9x6,372,2023-08-21T01:11:17.000,2023-08-21T01:11:17.000,0,0,1,31,7,4,0,4,15,300,13,466.9563904,21/08/2023 9:04,21/08/2023 9:04,21/08/2023 9:11,21/08/2023 9:11,,"repeatCount = 1;
while (repeatCount < 4)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 7)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 3)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 3)
{
    repeatCount add 1
    moveForward
}"
,,,,,,,,,,,,,,,,,,,,,,,,,,,
T1,2058,692,Commands_Lesson 6,tutorial,,7x10,372,2023-08-21T01:12:41.000,2023-08-21T01:12:41.000,1,1,4,38,5,3,0,3,11,190,17,77.12180328,21/08/2023 9:11,21/08/2023 9:11,21/08/2023 9:12,21/08/2023 9:13,,"repeatCount = 1;
while (repeatCount < 8)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 4)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 8)
{
    repeatCount add 1
    moveForward
}"
T1,2086,693,Commands_Lesson 7,tutorial,,3x5,372,2023-08-21T01:15:08.000,2023-08-21T01:15:08.000,0,0,1,10,5,0,0,0,5,280,4,136.7960052,21/08/2023 9:13,21/08/2023 9:13,21/08/2023 9:15,21/08/2023 9:15,,"moveForward
attack
moveForward
moveForward
moveForward"
T1,2120,694,Commands_Lesson 8,tutorial,,9x5,372,2023-08-21T01:17:35.000,2023-08-21T01:17:35.000,1,0,2,29,3,2,1,1,7,220,6,142.2566986,21/08/2023 9:15,21/08/2023 9:15,21/08/2023 9:17,21/08/2023 9:18,,"turnRight
repeatCount = 1;
while (repeatCount < 10)
{
    repeatCount add 1
    if (Dir == ""Forward"")
    {
        moveForward
    }
    else
    {
        attack
    }
}"
T1,2131,696,For Loops_ Lesson 1,tutorial,,3x8,372,2023-08-21T01:18:47.000,2023-08-21T01:18:47.000,0,0,0,16,1,1,0,1,3,300,7,55.16899872,21/08/2023 9:18,21/08/2023 9:18,21/08/2023 9:19,21/08/2023 9:19,,"repeatCount = 1;
while (repeatCount < 8)
{
    repeatCount add 1
    moveForward
}"
T1,1973,691,Commands_Lesson 5,tutorial,,9x6,401,2023-08-21T01:04:59.000,2023-08-21T01:04:59.000,0,0,1,31,16,0,0,0,16,300,13,215.5559998,21/08/2023 9:01,21/08/2023 9:02,21/08/2023 9:05,21/08/2023 9:05,,"moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward"
T1,2070,692,Commands_Lesson 6,tutorial,,7x10,401,2023-08-21T01:13:36.000,2023-08-21T01:13:36.000,1,1,4,38,15,0,0,0,15,90,13,499.6669922,21/08/2023 9:05,21/08/2023 9:06,21/08/2023 9:13,21/08/2023 9:14,,"moveForward
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
moveForward"
T1,2077,693,Commands_Lesson 7,tutorial,,3x5,401,2023-08-21T01:14:26.000,2023-08-21T01:14:26.000,0,0,1,10,6,0,0,0,6,280,4,44.7120018,21/08/2023 9:14,21/08/2023 9:14,21/08/2023 9:14,21/08/2023 9:14,,"moveForward
moveForward
attack
moveForward
moveForward
moveForward"
T1,2105,694,Commands_Lesson 8,tutorial,,9x5,401,2023-08-21T01:16:24.000,2023-08-21T01:16:24.000,1,0,2,29,10,0,0,0,10,240,6,105.2710037,21/08/2023 9:15,21/08/2023 9:15,21/08/2023 9:16,21/08/2023 9:16,,"turnRight
moveForward
moveForward
attack
moveForward
moveForward
attack
moveForward
moveForward
moveForward"
T1,2116,696,For Loops_ Lesson 1,tutorial,,3x8,401,2023-08-21T01:17:01.000,2023-08-21T01:17:01.000,0,0,0,16,7,0,0,0,7,300,7,29.00600052,21/08/2023 9:17,21/08/2023 9:17,21/08/2023 9:17,21/08/2023 9:17,,"moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward"
T1,2063,692,Commands_Lesson 6,tutorial,,7x10,386,2023-08-21T01:13:03.000,2023-08-21T01:13:03.000,1,1,4,38,32,0,0,0,32,190,21,765.0125122,21/08/2023 9:00,21/08/2023 9:01,21/08/2023 9:12,21/08/2023 9:13,,"moveForward
turnRight
moveForward
attack
moveForward
attack
moveForward
turnLeft
moveForward
moveForward
turnLeft
moveForward
attack
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward"
T1,2073,693,Commands_Lesson 7,tutorial,,3x5,386,2023-08-21T01:13:57.000,2023-08-21T01:13:57.000,0,0,1,10,5,0,0,0,5,260,4,49.25230026,21/08/2023 9:13,21/08/2023 9:13,21/08/2023 9:14,21/08/2023 9:14,,"moveForward
attack
moveForward
moveForward
moveForward"
T1,2088,694,Commands_Lesson 8,tutorial,,9x5,386,2023-08-21T01:15:19.000,2023-08-21T01:16:14.000,1,0,2,29,9,0,0,0,9,220,6,49.3995018,21/08/2023 9:15,21/08/2023 9:16,21/08/2023 9:16,21/08/2023 9:16,,"turnRight
moveForward
attack
moveForward
moveForward
attack
moveForward
moveForward
moveForward"
T1,2118,696,For Loops_ Lesson 1,tutorial,,3x8,386,2023-08-21T01:17:16.000,2023-08-21T01:17:16.000,0,0,0,16,1,1,0,1,3,300,7,54.13029861,21/08/2023 9:16,21/08/2023 9:16,21/08/2023 9:17,21/08/2023 9:17,,"repeatCount = 1;
while (repeatCount < 8)
{
    repeatCount add 1
    moveForward
}"
T1,2149,700,For Loops_Lesson 5,tutorial,,5x11,386,2023-08-21T01:21:21.000,2023-08-21T01:21:21.000,2,0,1,38,19,1,0,1,21,240,10,236.580307,21/08/2023 9:17,21/08/2023 9:18,21/08/2023 9:21,21/08/2023 9:21,,"while (NotReachDest)
{
    moveForward
    turnRight
    moveForward
    turnLeft
    moveForward
    turnRight
    moveForward
    turnLeft
    attack
    moveForward
    moveForward
    turnLeft
    moveForward
    turnRight
    moveForward
    turnLeft
    moveForward
    turnRight
    moveForward
}"
T1,1985,700,For Loops_Lesson 5,tutorial,,5x11,378,2023-08-21T01:05:20.000,2023-08-21T01:05:20.000,2,0,1,38,19,0,0,0,19,240,10,92.82689667,21/08/2023 9:04,21/08/2023 9:04,21/08/2023 9:05,21/08/2023 9:05,,"moveForward
turnRight
moveForward
turnLeft
moveForward
turnRight
moveForward
turnLeft
attack
moveForward
moveForward
turnLeft
moveForward
turnRight
moveForward
turnLeft
moveForward
turnRight
moveForward"
T1,2059,702,For Loops_Lesson 7,tutorial,,7x7,378,2023-08-21T01:12:41.000,2023-08-21T01:12:41.000,2,3,2,20,14,0,0,0,14,260,10,434.4204102,21/08/2023 9:05,21/08/2023 9:06,21/08/2023 9:13,21/08/2023 9:13,,"moveForward
moveForward
turnBack
moveForward
moveForward
moveForward
moveForward
turnBack
moveForward
moveForward
turnLeft
attack
moveForward
moveForward"
T1,2122,704,Conditions_Lesson 1,tutorial,,5x5,378,2023-08-21T01:17:54.000,2023-08-21T01:17:54.000,0,0,1,10,3,2,0,2,7,300,6,298.5003967,21/08/2023 9:13,21/08/2023 9:13,21/08/2023 9:18,21/08/2023 9:18,,"repeatCount = 1;
while (repeatCount < 4)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 4)
{
    repeatCount add 1
    moveForward
}"
T1,2133,706,Conditions_Lesson 3,tutorial,,3x7,378,2023-08-21T01:19:07.000,2023-08-21T01:19:07.000,0,0,1,6,3,1,0,1,5,240,4,68.46089935,21/08/2023 9:18,21/08/2023 9:18,21/08/2023 9:19,21/08/2023 9:19,,"moveForward
attack
repeatCount = 1;
while (repeatCount < 4)
{
    repeatCount add 1
    moveForward
}"
T1,2002,691,Commands_Lesson 5,tutorial,,9x6,406,2023-08-21T01:06:39.000,2023-08-21T01:06:39.000,0,0,1,31,16,0,0,0,16,300,13,123.2360001,21/08/2023 9:05,21/08/2023 9:05,21/08/2023 9:06,21/08/2023 9:07,,"moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
turnRight
moveForward
moveForward
turnRight
moveForward
moveForward"
T1,2052,691,Commands_Lesson 5,tutorial,,9x6,456,2023-08-21T01:11:45.000,2023-08-21T01:11:45.000,0,0,1,31,4,2,1,1,8,280,5,69.49199677,21/08/2023 9:11,21/08/2023 9:11,21/08/2023 9:12,21/08/2023 9:12,,"moveForward
turnRight
while (NotReachDest)
{
    moveForward
    if (Enemy In Front)
    {
        attack
    }
}"
T1,1974,696,For Loops_ Lesson 1,tutorial,,3x8,424,2023-08-21T01:05:00.000,2023-08-21T01:05:00.000,0,0,0,16,9,0,0,0,9,300,7,79.54299927,21/08/2023 9:04,21/08/2023 9:04,21/08/2023 9:05,21/08/2023 9:05,,"moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward
moveForward"
T1,1987,693,Commands_Lesson 7,tutorial,,3x5,451,2023-08-21T01:05:36.000,2023-08-21T01:05:36.000,0,0,1,10,6,0,0,0,6,280,4,226.8820038,21/08/2023 9:02,21/08/2023 9:02,21/08/2023 9:05,21/08/2023 9:06,,"moveForward
moveForward
attack
moveForward
moveForward
moveForward"
T1,2023,694,Commands_Lesson 8,tutorial,,9x5,451,2023-08-21T01:09:05.000,2023-08-21T01:09:05.000,1,0,2,29,10,0,0,0,10,240,6,203.0500031,21/08/2023 9:06,21/08/2023 9:08,21/08/2023 9:09,21/08/2023 9:09,,"turnRight
moveForward
moveForward
attack
moveForward
moveForward
attack
moveForward
moveForward
moveForward"
T1,2033,696,For Loops_ Lesson 1,tutorial,,3x8,451,2023-08-21T01:10:03.000,2023-08-21T01:10:03.000,0,0,0,16,1,1,0,1,3,300,7,47.70199966,21/08/2023 9:09,21/08/2023 9:09,21/08/2023 9:10,21/08/2023 9:10,,"while (Dir == ""Forward"")
{
    moveForward
}"
T1,2081,702,For Loops_Lesson 7,tutorial,,7x7,416,2023-08-21T01:14:40.000,2023-08-21T01:14:40.000,2,3,2,20,18,0,0,0,18,350,10,809.7810059,21/08/2023 9:01,21/08/2023 9:01,21/08/2023 9:15,21/08/2023 9:15,,"turnRight
attack
turnBack
attack
turnRight
moveForward
moveForward
turnBack
moveForward
moveForward
moveForward
moveForward
turnBack
moveForward
moveForward
turnLeft
moveForward
moveForward"
T1,2099,704,Conditions_Lesson 1,tutorial,,5x5,416,2023-08-21T01:15:37.000,2023-08-21T01:15:37.000,0,0,1,10,2,2,1,1,6,300,6,49.92399979,21/08/2023 9:15,21/08/2023 9:15,21/08/2023 9:16,21/08/2023 9:16,,"while (NotReachDest)
{
    if (Dir == ""Right"")
    {
        turnRight
    }
    moveForward
}"
T1,2103,706,Conditions_Lesson 3,tutorial,,3x7,416,2023-08-21T01:16:06.000,2023-08-21T01:16:06.000,0,0,1,6,2,2,1,1,6,180,4,23.97100067,21/08/2023 9:16,21/08/2023 9:16,21/08/2023 9:16,21/08/2023 9:16,,"while (NotReachDest)
{
    if (Enemy In Front)
    {
        attack
    }
    moveForward
}"
T1,2127,707,Conditions_Lesson 4,tutorial,,4x9,416,2023-08-21T01:18:17.000,2023-08-21T01:18:17.000,3,0,1,17,3,3,2,1,9,270,10,66.63899994,21/08/2023 9:17,21/08/2023 9:17,21/08/2023 9:18,21/08/2023 9:18,,"while (NotReachDest)
{
    if (Dir == ""Left"")
    {
        turnLeft
    }
    if (Dir == ""Right"")
    {
        turnRight
    }
    moveForward
}"
T1,2160,710,Conditions_Lesson 7,tutorial,,13x5,416,2023-08-21T01:22:28.000,2023-08-21T01:22:28.000,8,2,2,43,11,2,1,1,15,260,32,238.6000061,21/08/2023 9:18,21/08/2023 9:18,21/08/2023 9:22,21/08/2023 9:22,,"while (NotReachDest)
{
    moveForward
    turnLeft
    if (Enemy In Front)
    {
        attack
        turnRight
        moveForward
        turnBack
    }
    else
    {
        moveForward
        moveForward
        turnLeft
        moveForward
        turnBack
    }
}"
T1,2091,690,Commands_Lesson 4,tutorial,,7x7,388,2023-08-21T01:15:20.000,2023-08-21T01:15:20.000,1,0,1,32,5,3,0,3,11,300,6,764.9096069,21/08/2023 9:03,21/08/2023 9:03,21/08/2023 9:15,21/08/2023 9:15,,"repeatCount = 1;
while (repeatCount < 3)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 3)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 3)
{
    repeatCount add 1
    moveForward
}"
T1,2155,691,Commands_Lesson 5,tutorial,,9x6,388,2023-08-21T01:22:02.000,2023-08-21T01:22:02.000,0,0,1,31,7,4,0,4,15,300,13,388.8085938,21/08/2023 9:16,21/08/2023 9:16,21/08/2023 9:22,21/08/2023 9:22,,"repeatCount = 1;
while (repeatCount < 4)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 7)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 3)
{
    repeatCount add 1
    moveForward
}
turnRight
repeatCount = 1;
while (repeatCount < 3)
{
    repeatCount add 1
    moveForward
}"
T1,2181,707,Conditions_Lesson 4,tutorial,,4x9,391,2023-08-21T01:39:40.000,2023-08-21T01:39:40.000,3,0,1,17,19,1,0,1,21,270,10,347.4613953,21/08/2023 9:34,21/08/2023 9:34,21/08/2023 9:40,21/08/2023 9:40,,"moveForward
turnRight
moveForward
turnLeft
moveForward
turnRight
moveForward
turnLeft
moveForward
moveForward
moveForward
turnLeft
repeatCount = 1;
while (repeatCount < 3)
{
    repeatCount add 1
    moveForward
}
turnRight
moveForward
turnLeft
moveForward
turnRight
moveForward"
T1,2170,706,Conditions_Lesson 3,tutorial,,3x7,385,2023-08-21T01:33:55.000,2023-08-21T01:33:55.000,0,0,1,6,2,2,1,1,6,240,4,735.84552,21/08/2023 9:22,21/08/2023 9:22,21/08/2023 9:34,21/08/2023 9:34,,"while (NotReachDest)
{
    moveForward
    if (Enemy In Front)
    {
        attack
    }
}"
T1,2177,707,Conditions_Lesson 4,tutorial,,4x9,385,2023-08-21T01:36:47.000,2023-08-21T01:36:47.000,3,0,1,17,11,2,0,2,15,240,10,161.4658966,21/08/2023 9:34,21/08/2023 9:34,21/08/2023 9:37,21/08/2023 9:37,,"repeatCount = 1;
while (repeatCount < 4)
{
    repeatCount add 1
    moveForward
    turnRight
    moveForward
    turnLeft
}
turnRight
attack
turnLeft
repeatCount = 1;
while (repeatCount < 4)
{
    repeatCount add 1
    moveForward
    turnLeft
    moveForward
    turnRight
}"
T1,2196,700,For Loops_Lesson 5,tutorial,,5x11,372,2023-08-21T01:55:11.000,2023-08-21T01:55:11.000,2,0,1,38,16,1,0,1,18,240,10,2178.006348,21/08/2023 9:19,21/08/2023 9:19,21/08/2023 9:55,21/08/2023 9:55,,"repeatCount = 1;
while (repeatCount < 3)
{
    repeatCount add 1
    moveForward
    turnRight
    moveForward
    turnLeft
}
attack
moveForward
moveForward
turnLeft
moveForward
turnRight
moveForward
turnLeft
moveForward
moveForward
turnRight
moveForward"
T1,3257,710,Conditions_Lesson 7,tutorial,,13x5,391,2023-08-21T04:43:00.000,2023-08-21T04:43:00.000,8,2,2,43,26,2,0,2,30,350,32,1063.414185,21/08/2023 12:25,21/08/2023 12:27,21/08/2023 12:42,21/08/2023 12:43,,"repeatCount = 1;
while (repeatCount < 3)
{
    repeatCount add 1
    moveForward
    turnLeft
    moveForward
    moveForward
    turnLeft
    moveForward
    turnBack
}
moveForward
moveForward
repeatCount = 1;
while (repeatCount < 5)
{
    repeatCount add 1
    turnBack
    moveForward
    turnLeft
    moveForward
    moveForward
    turnLeft
    moveForward
}
turnBack
moveForward
moveForward
turnBack
moveForward
turnLeft
moveForward
moveForward
turnLeft
moveForward"
T1,3274,711,While Loops_Lesson 1,tutorial,,5x21,391,2023-08-21T04:43:55.000,2023-08-21T04:43:55.000,0,0,16,70,1,1,0,1,3,300,18,49.09230042,21/08/2023 12:43,21/08/2023 12:43,21/08/2023 12:44,21/08/2023 12:44,,"repeatCount = 1;
while (repeatCount < 19)
{
    repeatCount add 1
    moveForward
}"
T1,3379,712,While Loops_Lesson 2,tutorial,,6x6,391,2023-08-21T04:51:20.000,2023-08-21T04:51:20.000,0,0,2,20,6,2,1,1,10,200,9,432.9892883,21/08/2023 12:44,21/08/2023 12:44,21/08/2023 12:51,21/08/2023 12:51,,"repeatCount = 1;
while (repeatCount < 4)
{
    repeatCount add 1
    moveForward
    turnLeft
    if (Enemy In Front)
    {
        attack
    }
    else
    {
        moveForward
    }
    moveForward
    moveForward
}"
T1,3474,713,While loops_Lesson 3,tutorial,,8x8,391,2023-08-21T04:56:57.000,2023-08-21T04:56:57.000,7,0,0,52,7,1,0,1,9,300,11,255.7236023,21/08/2023 12:53,21/08/2023 12:54,21/08/2023 12:57,21/08/2023 12:57,,"repeatCount = 1;
while (repeatCount < 5)
{
    repeatCount add 1
    moveForward
    turnLeft
    moveForward
    moveForward
    turnLeft
    moveForward
    turnRight
}"
T1,3669,714,While Loops_Lesson 4,tutorial,,5x9,391,2023-08-21T05:04:37.000,2023-08-21T05:04:37.000,4,2,2,30,18,4,2,2,26,420,14,404.6795044,21/08/2023 12:58,21/08/2023 12:58,21/08/2023 1:04,21/08/2023 1:04,,"repeatCount = 1;
while (repeatCount < 4)
{
    repeatCount add 1
    moveForward
}
if (Enemy In Front)
{
    attack
}
else
{
    moveForward
}
moveForward
moveForward
moveForward
moveForward
turnLeft
moveForward
moveForward
turnLeft
moveForward
moveForward
moveForward
if (Enemy In Front)
{
    attack
}
else
{
    moveForward
}
repeatCount = 1;
while (repeatCount < 4)
{
    repeatCount add 1
    moveForward
}
moveForward"
